Prima Run,0.1340036392211914
1,0.13199496269226074
2,0.13400006294250488
3,0.13300085067749023
4,0.13500070571899414
5,0.13200139999389648
6,0.1329975128173828
7,0.13399910926818848
8,0.13400053977966309
9,0.13200068473815918
10,0.13300180435180664
11,0.1329972743988037
12,0.136000394821167
13,0.13300108909606934
14,0.13399863243103027
15,0.13300156593322754
16,0.13299918174743652
17,0.13299918174743652
18,0.13300490379333496
19,0.1329965591430664
20,0.13300180435180664
21,0.1340014934539795
22,0.13399648666381836
23,0.13399982452392578
24,0.13299965858459473
25,0.13199925422668457
26,0.13300013542175293
27,0.13400483131408691
28,0.13399624824523926
29,0.13199877738952637
30,0.13300132751464844
Media,0.1332998752593994
Dev. Std.,0.0009156095563592308
