Prima Run,0.10699844360351562
1,0.10600018501281738
2,0.10800504684448242
3,0.10799741744995117
4,0.10499763488769531
5,0.10700488090515137
6,0.10799503326416016
7,0.10800051689147949
8,0.10800051689147949
9,0.10700082778930664
10,0.10699796676635742
11,0.10800004005432129
12,0.10799980163574219
13,0.1080009937286377
14,0.10699963569641113
15,0.10700201988220215
16,0.10799860954284668
17,0.10799980163574219
18,0.10800361633300781
19,0.1069955825805664
20,0.1080009937286377
21,0.10799956321716309
22,0.10700488090515137
23,0.1069951057434082
24,0.10799980163574219
25,0.10900092124938965
26,0.10899996757507324
27,0.10700392723083496
28,0.10799503326416016
29,0.1099998950958252
30,0.10700106620788574
Media,0.10763337612152099
Dev. Std.,0.0009279352625803379
