Prima Run,0.39513540267944336
1,0.39800024032592773
2,0.3950159549713135
3,0.3950345516204834
4,0.39500975608825684
5,0.39499855041503906
6,0.3989999294281006
7,0.3989999294281006
8,0.3960075378417969
9,0.39800024032592773
10,0.40200018882751465
11,0.39499950408935547
12,0.39800000190734863
13,0.39800000190734863
14,0.3940005302429199
15,0.39499998092651367
16,0.39800047874450684
17,0.4049990177154541
18,0.4000089168548584
19,0.4040100574493408
20,0.40000009536743164
21,0.4109992980957031
22,0.4100000858306885
23,0.4090001583099365
24,0.3960001468658447
25,0.4049999713897705
26,0.4099998474121094
27,0.4030001163482666
28,0.4050009250640869
29,0.39499878883361816
30,0.39600062370300293
Media,0.3999695142110189
Dev. Std.,0.005207401111855229
