Prima Run,0.31999850273132324
1,0.3229997158050537
2,0.32200026512145996
3,0.32200002670288086
4,0.31999969482421875
5,0.321000337600708
6,0.32000184059143066
7,0.3189980983734131
8,0.319002628326416
9,0.31999731063842773
10,0.3190000057220459
11,0.32000041007995605
12,0.32199954986572266
13,0.319000244140625
14,0.3189997673034668
15,0.32199788093566895
16,0.32200050354003906
17,0.31999993324279785
18,0.31999993324279785
19,0.3169999122619629
20,0.32000041007995605
21,0.31799983978271484
22,0.31999993324279785
23,0.31599998474121094
24,0.321002721786499
25,0.3179972171783447
26,0.31999993324279785
27,0.3189997673034668
28,0.32200050354003906
29,0.31999993324279785
30,0.32000017166137695
Media,0.3199999491373698
Dev. Std.,0.0015975279730041517
