Prima Run,2.216679096221924
1,2.148404598236084
2,2.1429989337921143
3,2.171999931335449
4,2.148000955581665
5,2.134000301361084
6,2.1539998054504395
7,2.1570000648498535
8,2.1389997005462646
9,2.1579999923706055
10,2.1479997634887695
11,2.1437244415283203
12,2.1309971809387207
13,2.146167278289795
14,2.1395041942596436
15,2.137495994567871
16,2.1318724155426025
17,2.1280012130737305
18,2.1316356658935547
19,2.1295528411865234
20,2.138641119003296
21,2.1334376335144043
22,2.139878034591675
23,2.1388795375823975
24,2.126619577407837
25,2.1480562686920166
26,2.133758068084717
27,2.1350624561309814
28,2.137178421020508
29,2.1514298915863037
30,2.139000177383423
Media,2.1414098819096883
Dev. Std.,0.010237979833317966
