Prima Run,2.105163097381592
1,2.105628252029419
2,2.080000877380371
3,2.065000295639038
4,2.0799996852874756
5,2.0670006275177
6,2.071000814437866
7,2.0799994468688965
8,2.070004463195801
9,2.0789952278137207
10,2.0719993114471436
11,2.078400135040283
12,2.077998161315918
13,2.070000648498535
14,2.0749778747558594
15,2.071056604385376
16,2.0789644718170166
17,2.0738096237182617
18,2.074765920639038
19,2.0674350261688232
20,2.070986747741699
21,2.0833775997161865
22,2.0752670764923096
23,2.0781643390655518
24,2.080005168914795
25,2.074852228164673
26,2.075150489807129
27,2.0776681900024414
28,2.070458173751831
29,2.0750365257263184
30,2.0780205726623535
Media,2.075867486000061
Dev. Std.,0.007226074277962365
