Prima Run,2.1768620014190674
1,2.1403300762176514
2,2.1360023021698
3,2.133000373840332
4,2.135998487472534
5,2.1320009231567383
6,2.149001359939575
7,2.137998342514038
8,2.1470000743865967
9,2.132002115249634
10,2.2050015926361084
11,2.144869565963745
12,2.1359140872955322
13,2.133038282394409
14,2.136023759841919
15,2.12395977973938
16,2.135058641433716
17,2.139017105102539
18,2.1297290325164795
19,2.1451916694641113
20,2.1367976665496826
21,2.1292099952697754
22,2.128230571746826
23,2.131772994995117
24,2.1381123065948486
25,2.1288907527923584
26,2.129041910171509
27,2.1279046535491943
28,2.136808156967163
29,2.1352968215942383
30,2.1392805576324463
Media,2.1377494653066
Dev. Std.,0.014013793175549611
