Prima Run,0.2690000534057617
1,0.2690002918243408
2,0.266998291015625
3,0.26799988746643066
4,0.269000768661499
5,0.2689993381500244
6,0.26799988746643066
7,0.2720022201538086
8,0.2709965705871582
9,0.26800084114074707
10,0.26800060272216797
11,0.26800012588500977
12,0.27300167083740234
13,0.2689990997314453
14,0.26399874687194824
15,0.2649996280670166
16,0.2649993896484375
17,0.265002965927124
18,0.26099658012390137
19,0.26300048828125
20,0.26199960708618164
21,0.26600027084350586
22,0.26200222969055176
23,0.2700002193450928
24,0.264998197555542
25,0.2649993896484375
26,0.26399993896484375
27,0.26200079917907715
28,0.2629990577697754
29,0.26599979400634766
30,0.2650003433227539
Media,0.2663999080657959
Dev. Std.,0.0031252032941305945
