Prima Run,2.2392003536224365
1,2.191981315612793
2,2.1690001487731934
3,2.1780002117156982
4,2.15299916267395
5,2.1780004501342773
6,2.1750028133392334
7,2.1579978466033936
8,2.1679999828338623
9,2.176999807357788
10,2.222071409225464
11,2.1869189739227295
12,2.1760094165802
13,2.167475938796997
14,2.1579947471618652
15,2.1693344116210938
16,2.16618013381958
17,2.1679093837738037
18,2.173689842224121
19,2.168543815612793
20,2.168837785720825
21,2.166496515274048
22,2.165731191635132
23,2.164238929748535
24,2.167363166809082
25,2.1722757816314697
26,2.159126043319702
27,2.173454523086548
28,2.172337055206299
29,2.1660547256469727
30,2.163425922393799
Media,2.1714483817418415
Dev. Std.,0.012527742777459695
