Prima Run,2.0703234672546387
1,2.047614574432373
2,2.0434324741363525
3,2.037998914718628
4,2.047001838684082
5,2.0349979400634766
6,2.0400211811065674
7,2.0349998474121094
8,2.044999122619629
9,2.033000946044922
10,2.0459988117218018
11,2.037954092025757
12,2.042012929916382
13,2.035140037536621
14,2.0430197715759277
15,2.0478098392486572
16,2.0339534282684326
17,2.0489327907562256
18,2.0428237915039062
19,2.0463645458221436
20,2.047135591506958
21,2.0429906845092773
22,2.0347487926483154
23,2.052053928375244
24,2.0422041416168213
25,2.0436062812805176
26,2.0524463653564453
27,2.0506701469421387
28,2.0426530838012695
29,2.0546436309814453
30,2.046968460083008
Media,2.0432732661565143
Dev. Std.,0.005923516440615857
