Prima Run,2.0738093852996826
1,2.0403940677642822
2,2.0530006885528564
3,2.0419976711273193
4,2.0470030307769775
5,2.0419983863830566
6,2.042999744415283
7,2.0450007915496826
8,2.0460002422332764
9,2.050001859664917
10,2.0649988651275635
11,2.050797700881958
12,2.0438477993011475
13,2.0389833450317383
14,2.040199041366577
15,2.0451855659484863
16,2.048351526260376
17,2.05143404006958
18,2.0470175743103027
19,2.037938356399536
20,2.0293078422546387
21,2.035398244857788
22,2.027839183807373
23,2.036242961883545
24,2.0336689949035645
25,2.0457937717437744
26,2.034367084503174
27,2.0369415283203125
28,2.041670799255371
29,2.0320637226104736
30,2.0445616245269775
Media,2.042500201861064
Dev. Std.,0.007758904977049536
