Prima Run,0.4479982852935791
1,0.42800164222717285
2,0.4289982318878174
3,0.4290025234222412
4,0.4259989261627197
5,0.4270009994506836
6,0.42699766159057617
7,0.4290015697479248
8,0.42799854278564453
9,0.42999982833862305
10,0.42800068855285645
11,0.42599964141845703
12,0.42800331115722656
13,0.4269990921020508
14,0.42599987983703613
15,0.42699742317199707
16,0.4270012378692627
17,0.4270000457763672
18,0.42799901962280273
19,0.4250001907348633
20,0.42800188064575195
21,0.4259982109069824
22,0.426999568939209
23,0.42800116539001465
24,0.42599916458129883
25,0.4289994239807129
26,0.42600011825561523
27,0.4250001907348633
28,0.42599964141845703
29,0.4230003356933594
30,0.4290046691894531
Media,0.4271668275197347
Dev. Std.,0.0015109588402347678
