Prima Run,0.5439984798431396
1,0.5239989757537842
2,0.5249989032745361
3,0.525001049041748
4,0.527001142501831
5,0.5309979915618896
6,0.5290014743804932
7,0.5209989547729492
8,0.540001630783081
9,0.5299990177154541
10,0.5249989032745361
11,0.5239996910095215
12,0.5260026454925537
13,0.5239999294281006
14,0.5290007591247559
15,0.5299994945526123
16,0.5309977531433105
17,0.5290021896362305
18,0.5329997539520264
19,0.5349984169006348
20,0.5260007381439209
21,0.5300016403198242
22,0.5307552814483643
23,0.5300512313842773
24,0.5309994220733643
25,0.5310020446777344
26,0.5310301780700684
27,0.5318403244018555
28,0.5320019721984863
29,0.5339992046356201
30,0.5289993286132812
Media,0.5291560014088948
Dev. Std.,0.00394211613974181
